,satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
1684,satisfied,Female,Loyal Customer,25,Personal Travel,Eco Plus,2203,4,4,4,4,3,2,3,3,3,4,3,3,3,4,24,23.0
1685,satisfied,Male,Loyal Customer,40,Business travel,Business,1667,4,4,4,4,2,4,5,3,3,3,3,4,3,4,0,0.0
1686,satisfied,Male,Loyal Customer,49,Business travel,Business,3564,2,2,2,2,4,5,4,4,4,4,4,4,4,5,0,0.0
1687,dissatisfied,Female,Loyal Customer,59,Business travel,Eco,423,2,3,3,3,5,4,4,2,2,2,2,4,2,2,0,4.0
1688,dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2783,3,4,3,3,2,3,2,2,4,4,4,1,3,2,0,0.0
1689,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,615,3,3,3,3,5,5,5,5,3,2,4,3,4,5,63,55.0
1690,dissatisfied,Female,Loyal Customer,62,Personal Travel,Eco Plus,2059,1,3,1,3,1,2,2,3,2,3,3,2,3,2,209,213.0
1691,satisfied,Female,Loyal Customer,37,Business travel,Eco Plus,1927,4,1,1,1,4,4,4,4,1,2,3,4,1,4,0,0.0
1692,satisfied,Female,Loyal Customer,24,Business travel,Eco,1583,0,3,0,4,5,0,5,5,2,1,4,2,4,5,0,16.0
1693,satisfied,Male,Loyal Customer,58,Business travel,Business,3170,2,2,2,2,5,4,5,3,3,3,3,4,3,4,0,0.0
1694,satisfied,Female,Loyal Customer,49,Business travel,Business,3905,5,5,5,5,5,4,5,4,4,4,4,3,4,4,0,9.0
1695,satisfied,Female,Loyal Customer,45,Business travel,Business,3370,5,1,5,5,5,4,4,4,4,4,4,5,4,4,0,0.0
1696,satisfied,Male,disloyal Customer,27,Business travel,Business,1779,4,4,4,4,5,4,5,5,3,4,4,5,5,5,0,0.0
1697,satisfied,Male,Loyal Customer,46,Business travel,Business,822,4,4,4,4,4,4,5,4,4,4,4,4,4,4,0,0.0
1698,satisfied,Female,Loyal Customer,50,Business travel,Business,84,1,1,1,1,5,4,3,4,4,4,3,2,4,3,28,19.0
1699,satisfied,Male,Loyal Customer,35,Personal Travel,Eco,1746,0,4,0,1,4,0,4,4,5,4,5,3,5,4,0,0.0
1700,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,3531,1,1,1,1,3,4,4,5,5,5,5,3,5,3,0,1.0
1701,dissatisfied,Female,Loyal Customer,54,Business travel,Eco,1064,2,2,2,2,4,3,4,2,2,2,2,2,2,3,0,0.0
1702,satisfied,Female,Loyal Customer,41,Business travel,Business,87,5,5,4,5,2,4,5,4,4,4,4,5,4,3,0,3.0
1703,satisfied,Male,Loyal Customer,16,Personal Travel,Eco,1260,5,5,5,1,3,5,5,3,5,1,1,3,2,3,0,4.0
1704,dissatisfied,Male,disloyal Customer,27,Business travel,Business,1427,1,2,2,3,1,2,1,1,5,2,4,5,5,1,58,60.0
1705,satisfied,Male,Loyal Customer,57,Business travel,Business,2350,5,5,5,5,5,4,4,2,2,2,2,4,2,4,25,0.0
1706,satisfied,Male,Loyal Customer,25,Business travel,Business,2464,5,5,5,5,5,5,5,5,3,2,4,3,5,5,0,0.0
1707,satisfied,Male,Loyal Customer,40,Business travel,Business,217,0,4,0,2,3,4,5,1,1,1,1,3,1,5,9,23.0
1708,dissatisfied,Female,disloyal Customer,42,Business travel,Business,1952,2,2,2,3,3,2,3,3,4,4,4,4,4,3,6,0.0
1709,dissatisfied,Female,disloyal Customer,25,Business travel,Eco,2772,3,3,3,4,4,3,4,4,2,4,4,4,3,4,0,0.0
1710,dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1725,2,5,2,2,3,2,3,3,5,4,5,5,5,3,0,0.0
1711,dissatisfied,Female,Loyal Customer,33,Business travel,Business,878,3,5,5,5,3,2,3,3,3,3,3,2,3,3,0,0.0
1712,satisfied,Female,Loyal Customer,29,Business travel,Business,4019,4,4,5,4,4,3,4,4,4,5,4,5,4,4,0,0.0
1713,dissatisfied,Female,Loyal Customer,25,Personal Travel,Eco,2821,4,3,4,3,2,4,4,2,1,1,3,3,3,2,7,2.0
1714,satisfied,Female,Loyal Customer,53,Personal Travel,Eco,418,4,5,5,5,4,4,4,3,2,3,1,4,2,4,19,15.0
1715,satisfied,Female,Loyal Customer,46,Business travel,Business,2342,2,2,2,2,3,3,4,5,5,4,5,5,5,5,0,28.0
1716,dissatisfied,Female,disloyal Customer,20,Business travel,Eco,4104,2,2,2,3,3,2,3,3,1,2,4,4,4,3,9,9.0
1717,satisfied,Male,Loyal Customer,43,Business travel,Eco,1943,2,5,5,5,2,2,2,2,1,3,2,4,4,2,18,0.0
1718,dissatisfied,Female,disloyal Customer,35,Business travel,Eco,2078,4,4,4,3,3,4,1,3,4,1,4,2,2,3,10,2.0
1719,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2791,1,5,1,1,1,1,1,1,5,2,4,4,4,1,0,0.0
1720,dissatisfied,Male,Loyal Customer,62,Business travel,Business,849,3,3,3,3,4,3,3,3,3,4,3,1,3,2,0,14.0
1721,satisfied,Male,Loyal Customer,57,Business travel,Business,360,0,0,0,1,2,2,1,5,5,5,5,2,5,2,73,65.0
1722,satisfied,Male,Loyal Customer,79,Business travel,Eco,1369,5,4,4,4,5,5,5,5,1,1,4,5,5,5,0,0.0
1723,satisfied,Female,Loyal Customer,53,Business travel,Business,61,1,1,1,1,2,4,5,5,5,5,4,4,5,5,0,0.0
1724,dissatisfied,Female,disloyal Customer,26,Business travel,Eco,1438,3,3,3,4,1,3,2,1,1,5,3,4,2,1,0,0.0
1725,dissatisfied,Male,disloyal Customer,39,Business travel,Eco,2316,2,4,2,3,1,2,3,1,3,5,3,2,4,1,33,26.0
1726,satisfied,Female,Loyal Customer,40,Business travel,Eco,1628,3,5,5,5,3,4,3,3,4,3,5,1,2,3,4,7.0
1727,dissatisfied,Male,Loyal Customer,38,Business travel,Business,3303,4,5,5,5,3,3,3,4,4,4,4,1,4,3,2,0.0
1728,satisfied,Female,Loyal Customer,29,Business travel,Business,4095,1,1,5,1,4,4,4,4,5,3,4,3,5,4,0,0.0
1729,satisfied,Female,Loyal Customer,34,Business travel,Business,432,5,5,3,5,1,5,2,4,4,4,4,1,4,5,0,0.0
1730,dissatisfied,Male,Loyal Customer,40,Business travel,Eco,1988,1,2,5,5,1,1,1,1,2,2,4,4,4,1,0,7.0
1731,dissatisfied,Male,disloyal Customer,16,Business travel,Eco,1330,3,4,3,4,3,3,2,3,1,4,4,3,3,3,0,0.0
1732,dissatisfied,Male,Loyal Customer,51,Business travel,Business,2168,4,5,3,5,4,4,3,4,4,3,4,3,4,1,17,10.0
1733,dissatisfied,Female,Loyal Customer,53,Business travel,Eco,1108,3,2,2,2,4,3,4,3,3,3,3,3,3,1,0,0.0
1734,satisfied,Female,Loyal Customer,28,Business travel,Business,3612,4,4,4,4,4,4,4,4,4,5,4,5,5,4,9,0.0
1735,dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2013,1,5,1,3,4,1,4,4,4,5,4,5,4,4,0,0.0
1736,dissatisfied,Male,Loyal Customer,23,Business travel,Eco Plus,999,2,2,2,2,2,2,4,2,1,1,3,2,4,2,0,0.0
1737,dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco Plus,3399,3,4,3,2,5,3,5,5,3,3,5,3,5,5,62,53.0
1738,satisfied,Female,Loyal Customer,13,Business travel,Business,5618,5,5,5,5,5,5,5,5,3,2,5,4,4,5,0,0.0
1739,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1359,5,2,3,3,1,5,1,4,4,5,4,3,4,5,14,15.0
1740,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1194,5,5,5,5,2,4,5,4,4,4,4,3,4,3,0,0.0
1741,dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco Plus,2108,2,1,2,3,3,2,3,3,3,1,3,4,3,3,0,0.0
1742,satisfied,Female,Loyal Customer,41,Business travel,Business,1203,5,5,5,5,5,4,3,5,5,5,5,3,5,4,0,0.0
1743,satisfied,Female,Loyal Customer,48,Business travel,Business,1785,1,1,1,1,5,4,5,4,4,5,4,3,4,5,30,34.0
1744,dissatisfied,Male,disloyal Customer,57,Business travel,Eco,2268,3,3,3,1,5,3,5,5,3,2,1,2,2,5,9,0.0
1745,satisfied,Female,Loyal Customer,56,Personal Travel,Eco Plus,1625,0,4,0,3,3,5,4,5,5,3,3,3,5,4,0,7.0
1746,satisfied,Female,Loyal Customer,18,Business travel,Business,4670,2,2,2,2,4,4,4,4,5,4,4,5,5,4,0,0.0
1747,satisfied,Female,Loyal Customer,33,Personal Travel,Eco Plus,2144,4,4,4,4,3,5,4,5,5,5,5,4,5,5,4,4.0
1748,dissatisfied,Male,disloyal Customer,27,Business travel,Eco,1738,4,4,4,4,3,4,3,3,1,5,4,4,3,3,0,0.0
1749,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,566,4,2,2,2,2,5,4,5,5,4,5,3,5,2,0,0.0
1750,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2181,2,3,2,3,1,2,1,1,4,1,3,3,4,1,89,79.0
1751,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,1063,4,5,4,3,1,4,1,1,4,5,5,5,4,1,0,0.0
1752,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,1734,4,4,4,4,5,4,5,5,5,2,5,3,5,5,0,0.0
1753,dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,2000,4,4,4,3,4,4,3,4,4,2,5,3,4,4,3,6.0
1754,dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,2448,2,4,1,3,2,1,2,2,5,4,4,4,5,2,0,0.0
1755,dissatisfied,Female,disloyal Customer,38,Business travel,Business,1900,2,2,2,4,1,2,1,1,5,3,5,4,5,1,0,4.0
1756,dissatisfied,Male,Loyal Customer,47,Business travel,Eco,1214,3,5,5,5,3,3,3,3,3,2,3,3,4,3,55,55.0
1757,satisfied,Female,Loyal Customer,44,Business travel,Business,3558,2,2,2,2,2,5,5,5,5,5,5,5,5,5,0,0.0
1758,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,1402,4,4,4,4,2,4,5,5,5,5,5,4,5,3,1,0.0
1759,satisfied,Female,Loyal Customer,35,Business travel,Business,3878,5,5,5,5,2,4,5,5,5,5,5,3,5,4,0,0.0
1760,satisfied,Female,Loyal Customer,56,Business travel,Eco,140,4,5,5,5,2,3,4,4,4,4,4,3,4,3,0,0.0
1761,satisfied,Male,Loyal Customer,30,Business travel,Business,4185,3,3,3,3,5,5,5,5,4,3,3,1,2,5,0,0.0
1762,dissatisfied,Male,Loyal Customer,56,Business travel,Business,1119,3,5,5,5,4,3,3,3,3,3,3,2,3,4,0,104.0
1763,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,978,5,5,5,5,5,4,4,5,5,5,5,4,5,4,0,0.0
1764,dissatisfied,Male,Loyal Customer,46,Business travel,Eco,1341,2,1,1,1,2,2,2,2,2,1,3,2,4,2,0,7.0
1765,dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,2064,3,3,4,2,5,4,5,5,1,3,4,1,4,5,0,0.0
1766,satisfied,Male,Loyal Customer,40,Business travel,Business,3825,3,3,3,3,2,4,4,4,4,4,5,4,4,4,0,0.0
1767,dissatisfied,Male,disloyal Customer,23,Business travel,Eco,1253,3,0,3,4,5,3,5,5,2,1,5,2,4,5,0,0.0
1768,satisfied,Male,Loyal Customer,21,Business travel,Business,2050,3,3,3,3,5,5,5,5,4,3,5,4,4,5,0,0.0
1769,satisfied,Female,Loyal Customer,39,Business travel,Business,1975,1,1,1,1,2,5,5,4,4,4,4,4,4,4,83,95.0
1770,dissatisfied,Male,Loyal Customer,60,Business travel,Business,3881,2,5,5,5,3,2,1,2,2,2,2,3,2,1,0,0.0
1771,satisfied,Male,Loyal Customer,33,Business travel,Business,5034,2,2,2,2,5,5,5,5,4,1,4,2,5,5,0,0.0
1772,dissatisfied,Male,disloyal Customer,26,Business travel,Business,2666,1,1,1,4,1,1,1,1,4,2,4,3,4,1,29,31.0
1773,satisfied,Female,Loyal Customer,41,Business travel,Business,3079,0,0,0,3,2,5,5,4,4,4,4,5,4,3,0,8.0
1774,dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1238,1,5,0,3,2,0,2,2,3,3,4,5,4,2,0,0.0
1775,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,418,0,4,0,4,3,4,5,2,2,0,2,4,2,4,0,0.0
1776,satisfied,Female,Loyal Customer,66,Personal Travel,Business,385,3,3,3,3,2,5,4,4,4,4,4,3,4,5,0,0.0
1777,satisfied,Female,Loyal Customer,27,Business travel,Business,1855,3,3,3,3,3,4,3,3,4,5,5,3,4,3,0,0.0
1778,satisfied,Female,Loyal Customer,59,Business travel,Business,2186,3,3,3,3,3,5,1,4,4,4,4,2,4,3,0,0.0
1779,dissatisfied,Female,disloyal Customer,32,Personal Travel,Eco,2063,3,5,3,3,2,3,2,2,4,3,4,3,4,2,27,26.0
1780,satisfied,Male,Loyal Customer,57,Business travel,Business,1497,4,4,4,4,2,4,4,5,5,4,5,3,5,3,0,0.0
1781,satisfied,Male,Loyal Customer,52,Business travel,Business,747,1,1,1,1,4,5,4,5,5,5,5,3,5,3,0,0.0
1782,satisfied,Male,Loyal Customer,29,Business travel,Business,4013,5,5,4,5,5,5,5,5,5,2,1,3,2,5,18,55.0
1783,satisfied,Female,Loyal Customer,36,Business travel,Eco Plus,1678,3,2,2,2,3,4,3,3,3,3,3,5,5,3,0,0.0
1784,dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,2339,1,5,1,3,5,1,5,5,4,5,3,3,5,5,20,0.0
1785,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,1307,5,5,5,5,3,5,5,4,4,4,4,5,4,3,4,0.0
1786,satisfied,Female,Loyal Customer,42,Business travel,Eco,967,5,3,3,3,4,3,2,5,5,5,5,1,5,4,48,84.0
1787,dissatisfied,Male,Loyal Customer,37,Business travel,Eco Plus,1104,3,4,4,4,3,3,3,3,4,1,4,1,4,3,32,13.0
1788,satisfied,Female,Loyal Customer,73,Business travel,Business,1789,1,1,1,1,2,1,3,4,4,4,4,4,4,3,0,0.0
1789,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,2166,2,5,2,3,4,2,4,4,4,5,3,1,4,4,0,0.0
1790,satisfied,Male,Loyal Customer,25,Business travel,Business,2321,1,1,1,1,3,4,3,3,5,4,2,3,2,3,12,0.0
1791,dissatisfied,Female,Loyal Customer,30,Business travel,Business,3812,3,4,1,4,3,3,3,3,3,2,3,1,4,3,0,0.0
1792,dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1711,3,5,3,5,4,3,4,4,5,2,5,3,5,4,30,36.0
1793,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2777,2,2,2,2,4,3,2,5,5,4,5,4,5,4,0,0.0
1794,dissatisfied,Male,Loyal Customer,48,Personal Travel,Business,613,4,2,4,2,5,3,3,4,4,4,4,2,4,1,0,0.0
1795,dissatisfied,Female,Loyal Customer,57,Business travel,Business,2700,4,4,4,4,3,1,2,4,4,4,4,2,4,4,1,
1796,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,636,5,4,5,2,1,5,1,1,3,4,5,4,4,1,24,20.0
1797,dissatisfied,Female,disloyal Customer,26,Business travel,Business,1542,2,3,3,5,4,3,2,4,5,4,4,3,4,4,0,6.0
1798,dissatisfied,Female,disloyal Customer,39,Business travel,Eco,2168,2,2,2,3,1,2,1,1,1,4,3,2,4,1,0,0.0
1799,satisfied,Female,Loyal Customer,22,Business travel,Eco Plus,1740,5,4,4,4,5,5,5,5,1,5,5,3,3,5,0,0.0
1800,satisfied,Female,disloyal Customer,20,Business travel,Business,1579,5,0,5,4,2,5,2,2,4,2,4,4,4,2,16,18.0
1801,satisfied,Male,Loyal Customer,50,Business travel,Eco,1478,5,2,2,2,5,5,5,5,5,3,3,1,4,5,0,0.0
1802,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,3586,1,1,1,1,4,4,4,4,3,5,1,5,5,4,0,0.0
1803,dissatisfied,Female,disloyal Customer,34,Business travel,Eco,1986,2,2,2,4,2,2,4,1,4,3,3,4,4,4,4,26.0
1804,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,979,2,2,2,2,4,5,5,4,4,4,4,4,4,4,82,70.0
1805,dissatisfied,Female,Loyal Customer,57,Business travel,Eco,532,1,5,5,5,4,4,4,1,1,1,1,3,1,3,46,44.0
1806,satisfied,Female,Loyal Customer,44,Business travel,Eco,683,3,5,1,5,3,1,3,3,3,3,3,4,3,4,0,0.0
1807,satisfied,Male,Loyal Customer,48,Business travel,Eco,1929,3,5,5,5,3,3,3,3,2,5,4,3,3,3,0,0.0
1808,satisfied,Female,Loyal Customer,45,Business travel,Business,2724,4,4,4,4,4,2,1,3,3,3,3,1,3,3,0,0.0
1809,satisfied,Female,disloyal Customer,40,Business travel,Business,1878,4,4,4,3,3,4,3,3,4,5,5,5,4,3,0,0.0
1810,dissatisfied,Female,disloyal Customer,60,Business travel,Business,2256,2,2,2,1,1,2,1,1,4,2,5,5,5,1,1,3.0
1811,satisfied,Male,Loyal Customer,28,Business travel,Business,4647,4,4,4,4,5,5,5,5,4,4,4,3,5,5,0,8.0
1812,dissatisfied,Female,Loyal Customer,28,Business travel,Business,2994,2,4,2,2,2,2,2,2,1,2,3,2,4,2,20,20.0
1813,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2755,5,5,5,5,2,4,5,4,4,4,4,3,4,5,0,0.0
1814,dissatisfied,Male,disloyal Customer,22,Business travel,Eco,2520,2,2,2,4,1,2,1,1,4,4,4,1,3,1,0,0.0
1815,dissatisfied,Male,Loyal Customer,45,Business travel,Business,1588,4,3,3,3,4,4,3,4,4,4,4,4,4,3,0,0.0
1816,dissatisfied,Female,Loyal Customer,22,Business travel,Business,3818,3,2,2,2,3,3,3,3,3,2,3,3,4,3,32,58.0
1817,dissatisfied,Female,disloyal Customer,36,Business travel,Eco,1657,4,0,4,3,2,4,2,2,5,2,4,4,3,2,107,107.0
1818,dissatisfied,Female,Loyal Customer,18,Business travel,Business,4542,4,4,2,4,4,4,4,4,4,3,4,4,3,4,26,15.0
1819,satisfied,Male,Loyal Customer,45,Business travel,Business,1976,3,3,3,3,5,5,5,4,4,4,4,3,4,4,43,38.0
1820,satisfied,Female,Loyal Customer,27,Business travel,Business,2793,3,3,3,3,3,4,3,3,3,4,5,5,5,3,0,0.0
1821,dissatisfied,Male,Loyal Customer,31,Business travel,Eco Plus,3014,2,1,1,1,2,3,2,2,1,2,2,2,3,2,1,24.0
1822,satisfied,Female,Loyal Customer,16,Personal Travel,Eco Plus,1337,5,3,5,2,3,3,3,1,1,5,1,3,1,2,0,0.0
1823,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,1961,5,2,5,4,5,5,5,5,2,2,4,3,4,5,7,0.0
1824,satisfied,Female,Loyal Customer,46,Business travel,Business,1552,1,1,1,1,3,3,4,4,4,4,4,5,4,5,0,0.0
1825,dissatisfied,Male,Loyal Customer,32,Business travel,Eco,2111,3,2,5,2,3,3,3,3,1,1,4,2,4,3,65,53.0
1826,dissatisfied,Male,Loyal Customer,18,Business travel,Business,4834,2,4,4,4,2,2,2,2,1,4,3,3,4,2,122,106.0
1827,dissatisfied,Female,Loyal Customer,30,Personal Travel,Eco,2062,3,2,3,4,3,4,4,1,5,3,4,4,1,4,184,176.0
1828,satisfied,Male,Loyal Customer,35,Business travel,Business,2968,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,0.0
1829,dissatisfied,Female,Loyal Customer,31,Personal Travel,Eco,2158,4,4,4,3,3,4,3,3,5,5,4,3,4,3,0,0.0
1830,dissatisfied,Male,Loyal Customer,30,Business travel,Eco,1359,3,3,5,3,3,3,3,3,4,3,3,1,3,3,0,0.0
1831,dissatisfied,Male,disloyal Customer,40,Business travel,Eco,1339,1,1,1,4,5,1,3,5,4,4,3,2,4,5,0,7.0
1832,satisfied,Female,Loyal Customer,40,Business travel,Business,2658,2,2,2,2,5,4,4,4,4,4,4,3,4,3,0,0.0
1833,satisfied,Female,Loyal Customer,33,Business travel,Business,809,5,5,5,5,3,5,5,5,5,5,5,2,5,2,0,0.0
1834,dissatisfied,Female,Loyal Customer,42,Business travel,Business,495,1,2,2,2,2,4,3,1,1,1,1,4,1,4,26,30.0
1835,dissatisfied,Female,Loyal Customer,31,Business travel,Eco Plus,1876,2,3,3,3,2,2,2,2,1,3,3,3,4,2,10,6.0
1836,satisfied,Male,Loyal Customer,32,Business travel,Business,3531,4,4,1,4,3,3,3,3,5,2,4,1,2,3,0,0.0
1837,satisfied,Male,Loyal Customer,30,Personal Travel,Eco,1591,4,4,4,3,2,4,5,2,5,4,5,4,5,2,14,7.0
1838,dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,2396,2,3,2,4,2,1,5,3,4,3,4,5,1,5,133,143.0
1839,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1836,3,2,3,2,3,2,2,4,3,1,1,2,1,2,123,134.0
1840,dissatisfied,Female,Loyal Customer,33,Business travel,Business,630,2,3,3,3,4,4,4,2,2,2,2,3,2,4,5,0.0
1841,dissatisfied,Male,Loyal Customer,75,Business travel,Business,1957,3,3,3,3,3,3,3,2,3,3,3,3,2,3,79,158.0
1842,dissatisfied,Male,Loyal Customer,48,Business travel,Business,1623,2,1,1,1,5,4,4,2,2,2,2,1,2,2,0,0.0
1843,dissatisfied,Female,disloyal Customer,37,Business travel,Eco,1650,3,1,3,4,4,3,4,4,1,4,3,4,4,4,0,0.0
1844,dissatisfied,Female,Loyal Customer,40,Business travel,Eco,2060,5,5,5,5,5,4,5,5,4,4,3,3,4,5,0,7.0
1845,satisfied,Male,Loyal Customer,32,Business travel,Business,4509,5,5,5,5,5,5,5,5,4,4,5,4,4,5,0,0.0
1846,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1663,3,3,3,3,3,4,4,4,4,4,4,4,4,3,0,0.0
1847,dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco Plus,2139,2,5,2,4,5,2,3,5,4,3,4,5,4,5,14,0.0
1848,satisfied,Male,Loyal Customer,53,Business travel,Business,702,2,2,2,2,2,4,4,4,4,4,4,5,4,4,0,0.0
1849,satisfied,Female,Loyal Customer,73,Business travel,Business,3228,4,4,4,4,1,1,3,5,5,5,5,4,5,5,5,0.0
1850,satisfied,Male,Loyal Customer,55,Business travel,Business,2377,0,0,0,2,4,4,3,5,5,5,5,1,5,2,49,43.0
1851,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,2018,2,3,2,4,4,2,1,4,1,5,1,5,3,4,0,1.0
1852,satisfied,Female,Loyal Customer,46,Business travel,Business,2403,4,4,2,4,5,5,4,3,3,3,3,4,3,5,93,94.0
1853,satisfied,Female,Loyal Customer,43,Business travel,Business,2262,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,0.0
1854,dissatisfied,Female,Loyal Customer,26,Business travel,Business,2089,2,1,1,1,2,2,2,2,1,3,3,3,4,2,12,39.0
1855,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,2872,4,4,4,4,3,5,5,5,5,5,5,5,5,5,5,29.0
1856,dissatisfied,Female,disloyal Customer,36,Business travel,Eco,1567,1,0,1,2,2,1,4,2,3,3,2,5,5,2,0,1.0
1857,dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,1711,2,5,2,3,2,2,2,2,3,3,5,5,4,2,5,6.0
1858,satisfied,Female,Loyal Customer,42,Business travel,Business,1607,1,1,1,1,5,4,5,4,4,4,4,4,4,5,0,0.0
1859,satisfied,Female,Loyal Customer,40,Business travel,Business,459,1,1,1,1,4,5,5,5,5,5,5,3,5,4,0,0.0
1860,dissatisfied,Female,disloyal Customer,25,Business travel,Eco Plus,1891,1,4,1,4,4,1,4,4,1,4,3,4,4,4,52,36.0
1861,dissatisfied,Male,Loyal Customer,54,Business travel,Business,3986,1,4,4,4,5,3,3,1,1,1,1,4,1,2,0,0.0
1862,satisfied,Male,Loyal Customer,44,Business travel,Business,567,5,5,5,5,4,5,1,4,4,4,4,4,4,5,0,0.0
1863,satisfied,Female,Loyal Customer,42,Personal Travel,Eco Plus,251,4,2,4,3,1,2,3,2,2,4,4,3,2,4,0,0.0
1864,satisfied,Female,Loyal Customer,42,Business travel,Eco,575,4,5,3,5,4,5,3,3,3,4,3,1,3,2,0,0.0
1865,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,305,5,5,5,5,2,5,5,5,5,5,5,4,5,3,0,0.0
1866,satisfied,Female,Loyal Customer,54,Business travel,Business,1709,5,5,5,5,5,4,4,5,5,5,5,4,5,3,1,1.0
1867,satisfied,Female,Loyal Customer,49,Business travel,Business,648,3,3,3,3,5,5,4,4,4,4,4,5,4,5,50,47.0
1868,satisfied,Female,disloyal Customer,19,Business travel,Eco,1846,4,3,3,3,5,3,5,5,4,2,3,4,3,5,0,0.0
1869,dissatisfied,Male,Loyal Customer,40,Business travel,Eco,2971,1,2,2,2,1,1,1,1,2,2,2,4,4,1,0,0.0
1870,satisfied,Female,Loyal Customer,52,Business travel,Business,1920,2,2,3,2,3,5,4,5,5,5,5,4,5,4,0,0.0
1871,dissatisfied,Female,Loyal Customer,29,Personal Travel,Eco,1271,4,4,4,3,1,4,1,1,1,1,3,1,3,1,0,0.0
1872,dissatisfied,Female,disloyal Customer,28,Business travel,Eco,1769,3,3,3,2,3,3,3,3,3,3,2,1,2,3,15,7.0
1873,dissatisfied,Female,Loyal Customer,56,Business travel,Business,492,2,4,4,4,5,4,4,2,2,2,2,2,2,1,21,21.0
1874,satisfied,Female,Loyal Customer,43,Business travel,Business,586,1,1,1,1,3,1,1,5,5,5,5,5,5,1,0,0.0
1875,dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,1379,1,4,3,4,5,3,4,5,5,2,2,5,2,5,0,0.0
1876,satisfied,Female,Loyal Customer,47,Personal Travel,Eco Plus,1797,3,3,3,3,5,4,5,5,5,5,5,3,5,5,0,0.0
1877,dissatisfied,Male,Loyal Customer,62,Personal Travel,Business,1215,4,4,4,4,3,2,3,3,3,4,1,2,3,4,0,0.0
1878,dissatisfied,Male,Loyal Customer,29,Business travel,Eco,2171,2,1,1,1,2,2,2,2,1,3,4,2,3,2,0,0.0
1879,satisfied,Male,Loyal Customer,44,Business travel,Business,2189,5,5,5,5,5,3,5,4,4,4,4,4,4,2,23,12.0
1880,dissatisfied,Male,Loyal Customer,36,Business travel,Business,3397,2,1,1,1,4,3,3,1,1,1,2,3,1,1,0,0.0
1881,satisfied,Female,Loyal Customer,54,Business travel,Business,2432,3,3,3,3,5,3,2,3,3,3,3,4,3,3,0,0.0
1882,dissatisfied,Male,Loyal Customer,50,Business travel,Business,3143,4,3,2,3,2,3,4,4,4,4,4,4,4,4,0,12.0
1883,dissatisfied,Female,disloyal Customer,68,Business travel,Eco,1467,4,3,4,3,4,4,4,4,2,1,3,2,3,4,0,0.0
1884,satisfied,Male,Loyal Customer,57,Business travel,Eco Plus,1291,4,4,3,3,4,4,4,4,5,3,4,1,4,4,0,13.0
1885,satisfied,Female,Loyal Customer,45,Business travel,Business,495,1,1,1,1,5,1,1,5,5,5,5,1,5,5,29,32.0
1886,satisfied,Male,Loyal Customer,44,Business travel,Business,372,1,1,1,1,4,4,4,5,5,5,5,4,5,5,0,0.0
