satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
1649,dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2753,1,4,1,1,5,1,5,5,3,3,4,4,4,5,0,0.0
1650,satisfied,Female,Loyal Customer,50,Business travel,Business,56,1,1,1,1,2,4,4,4,4,4,4,4,4,4,0,0.0
1651,satisfied,Male,Loyal Customer,37,Business travel,Business,256,1,1,4,1,3,4,5,4,4,4,4,4,4,5,3,12.0
1652,dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,1844,1,5,1,5,5,1,5,5,3,3,4,3,4,5,0,3.0
1653,dissatisfied,Female,Loyal Customer,29,Business travel,Business,3038,1,5,5,5,1,1,1,1,3,3,4,1,4,1,11,7.0
1654,dissatisfied,Male,disloyal Customer,34,Business travel,Business,1407,3,3,3,3,2,3,2,2,5,5,3,2,2,2,0,0.0
1655,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2069,4,2,4,4,3,4,3,3,3,5,3,4,4,3,0,0.0
1656,dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,1898,2,4,2,2,1,2,1,1,5,3,5,4,5,1,5,11.0
1657,dissatisfied,Female,disloyal Customer,28,Business travel,Eco,1766,4,4,4,3,1,4,1,1,3,4,2,4,2,1,12,0.0
1658,satisfied,Male,Loyal Customer,47,Business travel,Eco,1563,4,2,4,2,4,4,4,4,3,1,5,4,1,4,0,0.0
1659,satisfied,Female,Loyal Customer,72,Business travel,Business,3567,4,4,4,4,3,2,3,5,5,5,5,2,5,5,9,24.0
1660,satisfied,Male,Loyal Customer,57,Business travel,Business,2578,5,5,5,5,3,4,4,5,5,5,5,3,5,5,0,0.0
1661,satisfied,Male,Loyal Customer,46,Business travel,Business,2037,1,1,1,1,3,4,1,4,4,5,4,5,4,2,0,1.0
1662,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,949,5,5,5,5,4,4,4,4,4,2,5,5,5,4,0,0.0
1663,dissatisfied,Male,disloyal Customer,28,Business travel,Eco,1733,3,3,3,3,3,3,4,3,2,1,3,1,3,3,0,0.0
1664,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2039,1,1,1,1,2,5,4,2,2,2,2,4,2,3,1,0.0
1665,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,434,5,1,5,1,1,5,1,1,1,4,1,3,1,1,0,0.0
1666,dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,2575,2,3,2,4,5,2,2,5,1,2,4,1,3,5,3,0.0
1667,satisfied,Female,Loyal Customer,62,Business travel,Eco Plus,134,5,4,4,4,1,3,1,5,5,5,5,5,5,3,0,0.0
1668,dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,1837,2,2,2,4,1,2,1,1,2,2,4,3,4,1,0,0.0
1669,dissatisfied,Male,Loyal Customer,47,Business travel,Eco,1968,3,3,3,3,3,3,3,3,2,1,3,1,4,3,83,73.0
1670,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,1247,1,1,3,1,5,4,4,5,5,5,5,4,5,3,5,8.0
1671,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco Plus,3367,3,3,3,3,4,3,4,4,1,4,3,1,4,4,1,0.0
1672,satisfied,Female,Loyal Customer,21,Personal Travel,Eco Plus,1620,5,5,5,4,4,5,4,4,5,3,5,4,4,4,0,0.0
1673,dissatisfied,Female,Loyal Customer,69,Business travel,Business,2264,3,4,4,4,2,4,4,3,3,3,3,4,3,4,14,17.0
1674,dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,1784,2,4,0,3,5,0,2,5,4,2,4,3,4,5,6,12.0
1675,dissatisfied,Male,disloyal Customer,43,Business travel,Eco,2086,2,3,2,2,1,2,1,1,1,3,5,5,4,1,0,0.0
1676,dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,1548,2,5,2,1,2,2,2,2,3,2,4,3,4,2,63,59.0
1677,satisfied,Male,Loyal Customer,40,Business travel,Business,471,5,5,5,5,3,5,5,5,5,5,5,4,5,3,14,3.0
1678,dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1812,4,0,4,1,1,4,1,1,4,2,5,5,5,1,0,0.0
1679,satisfied,Female,Loyal Customer,60,Business travel,Eco,52,5,3,3,3,4,1,5,5,5,5,5,2,5,1,0,1.0
1680,dissatisfied,Female,Loyal Customer,20,Business travel,Eco,1852,2,1,3,1,2,2,3,2,4,4,4,2,3,2,0,0.0
1681,dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,1989,1,5,1,3,4,1,4,4,5,2,4,3,4,4,2,0.0
1682,satisfied,Female,Loyal Customer,55,Business travel,Business,2168,2,2,2,2,5,5,4,4,4,4,4,5,4,5,27,12.0
1683,dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1357,4,5,4,1,5,4,5,5,5,5,4,5,4,5,0,0.0
1684,satisfied,Male,Loyal Customer,40,Business travel,Business,1549,1,1,2,1,3,5,4,4,4,4,4,5,4,4,0,0.0
1685,satisfied,Male,Loyal Customer,39,Business travel,Business,375,3,3,3,3,5,5,4,3,3,4,3,4,3,3,0,0.0
1686,dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,2257,2,4,2,1,2,2,2,2,3,3,5,4,4,2,0,0.0
1687,dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1433,3,1,3,3,1,3,1,1,4,5,4,4,3,1,0,0.0
1688,dissatisfied,Male,disloyal Customer,23,Business travel,Eco,2374,3,3,3,4,2,3,2,2,4,5,3,4,3,2,0,0.0
1689,satisfied,Male,Loyal Customer,62,Business travel,Business,420,2,2,2,2,4,5,4,5,5,5,5,5,5,5,11,2.0
1690,dissatisfied,Female,disloyal Customer,42,Business travel,Business,3260,3,3,3,5,1,3,1,1,4,5,4,5,4,1,0,9.0
1691,satisfied,Female,disloyal Customer,24,Business travel,Business,2022,4,0,4,2,4,4,4,4,1,3,2,2,4,4,0,0.0
1692,dissatisfied,Female,disloyal Customer,29,Business travel,Business,1686,3,3,3,3,4,3,3,4,4,2,5,4,5,4,0,1.0
1693,satisfied,Male,Loyal Customer,32,Personal Travel,Eco,1227,5,4,5,5,4,5,4,4,3,4,5,3,4,4,3,0.0
1694,dissatisfied,Female,disloyal Customer,28,Business travel,Business,3973,3,3,3,4,3,2,2,3,3,3,4,2,3,2,1,0.0
1695,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,1490,1,4,0,1,4,0,4,4,5,4,4,3,4,4,0,0.0
1696,satisfied,Female,Loyal Customer,41,Business travel,Business,361,3,3,3,3,2,5,5,4,4,4,4,5,4,5,0,0.0
1697,satisfied,Female,Loyal Customer,47,Business travel,Business,638,3,3,3,3,3,5,5,5,5,5,5,5,5,4,0,0.0
1698,satisfied,Female,disloyal Customer,22,Business travel,Eco,2553,4,4,4,4,1,4,1,1,4,2,4,3,4,1,0,0.0
1699,satisfied,Male,Loyal Customer,39,Business travel,Eco,1930,4,5,5,5,4,4,4,4,3,2,2,4,4,4,0,0.0
1700,satisfied,Female,Loyal Customer,54,Business travel,Eco Plus,905,4,2,2,2,1,4,2,4,4,4,4,1,4,2,0,0.0
1701,dissatisfied,Male,Loyal Customer,67,Personal Travel,Business,854,1,3,1,4,3,4,3,1,1,1,3,2,1,4,24,8.0
1702,dissatisfied,Male,Loyal Customer,31,Personal Travel,Business,2294,3,2,3,3,4,3,4,4,4,4,3,2,3,4,0,0.0
1703,satisfied,Male,Loyal Customer,38,Business travel,Eco,1978,3,5,5,5,3,3,3,3,1,1,1,4,1,3,0,21.0
1704,satisfied,Male,Loyal Customer,51,Business travel,Business,2819,2,2,2,2,3,4,5,5,5,5,5,5,5,4,0,0.0
1705,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,784,4,5,4,5,2,5,4,2,2,4,2,3,2,5,0,0.0
1706,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2739,3,5,3,2,5,3,5,5,4,2,3,5,5,5,31,33.0
1707,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,2640,5,5,5,5,3,4,5,4,4,5,4,3,4,3,31,18.0
1708,satisfied,Male,Loyal Customer,51,Business travel,Business,3780,5,5,5,5,3,5,5,4,4,4,4,4,4,3,24,17.0
1709,satisfied,Female,Loyal Customer,31,Business travel,Business,5303,1,1,1,1,4,4,4,4,5,3,5,4,4,4,0,0.0
1710,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2190,0,4,0,3,1,4,1,1,3,2,5,3,5,1,0,1.0
1711,dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1687,3,2,0,3,4,0,4,4,3,2,4,1,3,4,0,0.0
1712,satisfied,Female,Loyal Customer,52,Business travel,Business,3913,3,3,3,3,5,5,4,2,2,2,2,3,2,3,9,0.0
1713,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1655,3,3,3,3,2,5,5,5,5,5,4,5,5,5,5,4.0
1714,satisfied,Male,Loyal Customer,25,Business travel,Business,2391,2,4,2,2,4,4,4,4,4,2,4,5,4,4,7,16.0
1715,dissatisfied,Female,disloyal Customer,17,Business travel,Eco,1534,1,3,1,3,4,1,4,4,1,5,4,2,4,4,36,46.0
1716,dissatisfied,Female,disloyal Customer,72,Business travel,Eco,2179,3,3,3,1,2,3,2,2,4,4,3,1,4,2,0,0.0
1717,satisfied,Male,Loyal Customer,36,Business travel,Business,3167,2,2,2,2,2,5,5,5,5,5,5,3,5,3,20,39.0
1718,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,588,4,4,4,4,4,3,5,4,4,4,4,4,4,5,0,0.0
1719,satisfied,Male,disloyal Customer,29,Business travel,Business,1885,0,0,0,1,2,0,2,2,5,2,5,4,5,2,1,5.0
1720,satisfied,Male,Loyal Customer,50,Business travel,Business,2114,1,1,3,1,4,4,4,5,5,5,5,3,5,3,10,8.0
1721,dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1212,3,5,3,3,3,3,4,3,3,2,4,3,4,3,0,0.0
1722,dissatisfied,Female,Loyal Customer,48,Business travel,Business,331,2,3,3,3,4,4,3,2,2,2,2,1,2,3,0,0.0
1723,satisfied,Female,Loyal Customer,52,Business travel,Business,1903,3,3,3,3,5,5,4,4,4,5,4,4,4,3,21,14.0
1724,dissatisfied,Male,disloyal Customer,45,Business travel,Eco,1616,2,4,2,1,3,2,3,3,5,3,3,3,4,3,1,0.0
1725,satisfied,Female,Loyal Customer,40,Business travel,Eco Plus,2073,3,5,2,5,3,3,3,3,2,3,1,3,5,3,0,0.0
1726,satisfied,Male,Loyal Customer,59,Business travel,Business,212,3,1,3,3,5,5,5,4,4,4,5,3,4,3,1,2.0
1727,satisfied,Female,Loyal Customer,30,Personal Travel,Eco,1332,1,1,1,1,4,5,4,5,5,5,5,3,5,5,20,17.0
1728,satisfied,Female,Loyal Customer,58,Business travel,Business,3063,4,4,4,4,4,5,5,4,4,4,4,4,4,3,14,0.0
1729,satisfied,Male,Loyal Customer,56,Business travel,Business,3031,4,4,4,4,3,4,4,5,5,5,5,3,5,4,2,0.0
1730,satisfied,Female,Loyal Customer,56,Business travel,Business,2157,3,3,3,3,5,5,5,5,5,5,5,3,5,4,38,25.0
1731,dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,1536,4,1,4,4,2,4,4,2,1,3,4,1,4,2,0,0.0
1732,dissatisfied,Female,Loyal Customer,69,Personal Travel,Eco,1259,4,3,5,1,5,1,2,4,4,5,4,3,4,2,0,0.0
1733,satisfied,Female,Loyal Customer,34,Business travel,Business,678,1,1,1,1,3,2,1,5,5,5,5,4,5,5,0,0.0
1734,dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,1392,3,4,3,5,4,3,4,4,3,4,4,3,4,4,0,8.0
1735,dissatisfied,Female,Loyal Customer,61,Business travel,Eco Plus,353,2,3,3,3,3,2,2,2,2,2,2,3,2,2,10,12.0
1736,dissatisfied,Male,Loyal Customer,42,Business travel,Business,406,2,5,5,5,4,2,3,2,2,2,2,1,2,4,0,0.0
1737,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,434,1,1,1,1,4,4,4,4,4,4,4,4,4,5,0,0.0
1738,satisfied,Male,Loyal Customer,37,Business travel,Business,52,2,2,2,2,3,2,1,5,5,5,5,1,5,1,0,0.0
1739,dissatisfied,Female,Loyal Customer,53,Personal Travel,Eco Plus,2528,1,5,2,3,2,1,1,4,3,4,4,1,5,1,137,160.0
1740,dissatisfied,Female,disloyal Customer,28,Business travel,Business,2406,3,3,3,5,4,3,4,4,4,5,4,3,5,4,0,0.0
1741,dissatisfied,Female,disloyal Customer,29,Business travel,Business,2317,2,2,2,3,1,2,1,1,4,4,3,4,3,1,0,7.0
1742,dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,2494,4,5,4,3,1,4,1,1,4,4,4,3,4,1,69,54.0
1743,satisfied,Male,Loyal Customer,36,Business travel,Business,551,5,1,5,5,5,5,4,5,5,5,5,4,5,5,0,0.0
1744,satisfied,Male,Loyal Customer,38,Business travel,Business,2159,2,2,2,2,3,2,1,5,5,5,5,4,5,4,0,3.0
1745,satisfied,Male,Loyal Customer,57,Business travel,Eco,1211,4,2,2,2,5,4,5,5,3,2,3,3,2,5,0,0.0
1746,satisfied,Male,Loyal Customer,48,Business travel,Business,1771,4,4,3,4,5,4,5,4,4,4,4,5,4,3,34,14.0
1747,satisfied,Male,Loyal Customer,52,Business travel,Business,3289,4,4,4,4,2,4,5,5,5,5,5,4,5,4,17,46.0
1748,dissatisfied,Female,Loyal Customer,44,Business travel,Business,892,2,4,4,4,1,2,3,2,2,2,2,1,2,1,15,23.0
1749,satisfied,Male,Loyal Customer,54,Business travel,Business,625,3,3,3,3,4,5,4,5,5,5,5,3,5,3,0,0.0
1750,satisfied,Male,Loyal Customer,36,Personal Travel,Eco,2885,5,4,4,1,1,4,1,1,4,2,5,4,5,1,0,0.0
1751,satisfied,Male,Loyal Customer,28,Business travel,Business,3710,3,3,3,3,3,3,3,3,5,2,5,3,5,3,0,0.0
1752,dissatisfied,Female,disloyal Customer,45,Business travel,Eco,1859,1,1,0,4,5,0,5,5,2,2,4,1,3,5,48,51.0
1753,satisfied,Female,Loyal Customer,22,Personal Travel,Business,4386,2,2,2,2,4,4,5,5,5,5,5,4,5,5,1,0.0
1754,satisfied,Male,Loyal Customer,44,Business travel,Business,2848,4,4,4,4,4,4,3,4,4,3,4,3,4,3,0,0.0
1755,satisfied,Female,Loyal Customer,52,Business travel,Eco,336,5,1,1,1,4,4,2,4,4,5,4,5,4,4,0,0.0
1756,satisfied,Male,disloyal Customer,24,Business travel,Eco,2129,4,0,4,5,3,4,3,3,3,2,4,2,3,3,0,2.0
1757,satisfied,Female,Loyal Customer,62,Personal Travel,Business,359,2,2,2,2,3,4,5,4,4,4,4,5,4,3,0,0.0
1758,dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2413,3,5,3,5,5,3,5,5,5,4,5,4,4,5,24,23.0
1759,dissatisfied,Female,Loyal Customer,40,Business travel,Eco,3014,1,2,2,2,1,1,1,4,5,3,3,1,4,1,189,171.0
1760,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1453,5,5,5,5,2,4,4,5,5,4,5,3,5,3,1,0.0
1761,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,2494,4,4,3,4,4,4,4,4,1,3,4,1,2,4,1,1.0
1762,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,1950,1,5,1,4,3,1,3,3,3,2,5,4,4,3,0,0.0
1763,dissatisfied,Male,disloyal Customer,26,Business travel,Business,2075,1,1,1,3,2,1,2,2,5,2,5,4,5,2,0,0.0
1764,dissatisfied,Male,Loyal Customer,56,Business travel,Business,577,3,3,5,3,4,4,3,3,3,3,3,1,3,2,80,71.0
1765,satisfied,Female,Loyal Customer,40,Business travel,Business,1454,4,4,5,4,5,5,4,4,4,4,4,3,4,4,15,0.0
1766,satisfied,Female,Loyal Customer,56,Personal Travel,Business,1326,4,4,4,3,4,5,5,3,3,4,3,5,3,5,0,0.0
1767,satisfied,Male,Loyal Customer,40,Business travel,Eco,1731,5,1,1,1,5,5,5,5,2,4,2,1,2,5,0,7.0
1768,satisfied,Female,Loyal Customer,59,Business travel,Business,1603,2,2,2,2,4,4,4,5,5,5,5,3,5,4,0,0.0
1769,dissatisfied,Female,Loyal Customer,28,Personal Travel,Eco,1777,4,5,4,5,5,4,2,5,4,2,4,5,4,5,8,4.0
1770,dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,2165,3,4,3,4,3,3,3,3,2,5,3,4,3,3,0,0.0
1771,satisfied,Male,Loyal Customer,43,Business travel,Business,1461,3,3,4,3,3,5,4,4,4,4,4,5,4,3,0,0.0
1772,satisfied,Male,Loyal Customer,22,Business travel,Eco Plus,1736,0,3,0,4,3,0,3,3,5,4,3,2,1,3,5,8.0
1773,dissatisfied,Female,disloyal Customer,62,Business travel,Business,2509,1,0,0,2,1,1,1,1,4,2,4,3,4,1,16,35.0
1774,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2238,1,1,1,1,4,4,5,5,5,5,5,5,5,3,29,11.0
1775,dissatisfied,Male,Loyal Customer,26,Business travel,Business,4289,2,1,1,1,2,2,2,2,1,4,3,3,3,2,0,12.0
1776,dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,3952,3,5,3,4,1,3,3,1,5,3,3,3,5,1,4,0.0
1777,satisfied,Female,disloyal Customer,21,Business travel,Business,2190,4,4,4,4,2,4,2,2,5,2,4,5,5,2,1,0.0
1778,satisfied,Male,Loyal Customer,56,Business travel,Business,1598,2,2,2,2,2,3,4,5,5,5,5,3,5,3,13,0.0
1779,satisfied,Female,Loyal Customer,44,Business travel,Business,909,2,2,2,2,5,4,4,2,2,2,2,4,2,4,0,0.0
1780,satisfied,Female,Loyal Customer,62,Business travel,Business,1803,1,1,1,1,2,4,4,4,4,4,4,4,4,4,0,0.0
1781,dissatisfied,Female,disloyal Customer,26,Business travel,Eco,1131,3,3,3,1,3,3,3,3,1,4,2,3,3,3,0,0.0
1782,satisfied,Male,Loyal Customer,33,Business travel,Eco,1791,5,2,2,2,5,5,5,5,2,4,5,2,5,5,0,0.0
1783,dissatisfied,Male,Loyal Customer,59,Business travel,Business,2013,2,5,5,5,2,2,2,2,2,2,2,3,2,1,26,13.0
1784,dissatisfied,Female,Loyal Customer,39,Business travel,Business,3566,2,3,3,3,2,2,2,2,2,2,2,2,2,2,0,0.0
1785,dissatisfied,Male,disloyal Customer,42,Business travel,Eco,2682,3,3,3,4,4,3,4,4,1,3,2,1,3,4,0,3.0
1786,dissatisfied,Male,Loyal Customer,26,Business travel,Eco,1575,2,2,2,2,2,2,1,2,2,3,3,1,3,2,2,1.0
1787,dissatisfied,Male,disloyal Customer,25,Business travel,Business,1412,1,2,1,3,4,1,2,4,4,5,3,4,4,4,44,43.0
1788,dissatisfied,Female,disloyal Customer,25,Business travel,Eco,2176,3,5,3,3,1,3,1,1,1,5,5,5,2,1,0,0.0
1789,dissatisfied,Female,Loyal Customer,32,Business travel,Business,2081,2,2,2,2,2,2,2,2,4,5,4,2,4,2,0,10.0
1790,satisfied,Male,Loyal Customer,28,Business travel,Business,1919,2,2,2,2,5,4,5,5,4,3,5,4,5,5,1,0.0
1791,satisfied,Male,Loyal Customer,44,Business travel,Eco Plus,1580,4,3,4,3,5,4,5,5,1,3,1,3,3,5,0,0.0
1792,satisfied,Male,disloyal Customer,48,Business travel,Business,1428,5,5,5,5,4,5,1,4,4,3,5,4,4,4,62,58.0
1793,satisfied,Female,Loyal Customer,31,Business travel,Business,4854,5,5,5,5,4,4,4,4,5,5,5,3,2,4,0,0.0
1794,satisfied,Male,Loyal Customer,57,Business travel,Business,3886,3,3,3,3,5,4,5,4,4,4,4,4,4,3,89,75.0
1795,satisfied,Male,disloyal Customer,24,Business travel,Eco,2058,4,4,4,5,2,4,2,2,2,5,3,5,2,2,5,10.0
1796,satisfied,Female,Loyal Customer,44,Business travel,Business,2437,2,2,5,2,3,4,5,5,5,5,5,3,5,4,0,0.0
1797,dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,2314,2,5,2,3,3,2,3,3,4,2,4,5,4,3,13,5.0
1798,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco Plus,1628,3,4,3,2,4,3,4,4,5,2,5,3,5,4,0,1.0
1799,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1526,2,3,2,3,5,2,2,5,4,5,3,4,3,5,0,0.0
1800,dissatisfied,Female,disloyal Customer,36,Business travel,Business,2139,3,3,3,2,3,3,4,3,3,4,4,3,4,3,50,44.0
1801,satisfied,Female,Loyal Customer,47,Business travel,Business,3075,2,2,5,2,5,4,4,4,4,4,4,3,4,5,0,0.0
1802,dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,1638,4,3,4,3,2,4,3,2,2,4,3,4,3,2,110,92.0
1803,dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,2666,3,4,3,2,3,3,2,3,3,5,5,3,4,3,0,0.0
1804,satisfied,Female,Loyal Customer,39,Business travel,Business,463,4,4,4,4,4,4,5,5,5,5,5,4,5,4,0,0.0
1805,dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,1868,1,4,1,2,4,1,5,4,3,3,4,3,5,4,0,0.0
1806,satisfied,Female,Loyal Customer,35,Personal Travel,Business,107,4,4,0,1,2,5,5,4,4,0,5,3,4,5,0,0.0
1807,satisfied,Female,disloyal Customer,55,Business travel,Business,2051,5,5,5,1,5,5,4,5,3,5,3,5,5,5,0,0.0
1808,satisfied,Male,Loyal Customer,35,Business travel,Business,2456,3,3,3,3,5,1,5,4,4,4,4,1,4,1,10,5.0
1809,dissatisfied,Female,Loyal Customer,54,Business travel,Business,335,2,3,3,3,3,4,4,2,2,2,2,4,2,2,0,0.0
1810,satisfied,Female,Loyal Customer,28,Business travel,Business,3548,2,2,1,2,4,5,4,4,3,4,5,4,5,4,0,17.0
1811,dissatisfied,Female,disloyal Customer,40,Business travel,Business,1483,3,3,3,3,5,3,5,5,1,3,4,3,3,5,10,9.0
1812,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,846,3,3,3,3,4,4,4,4,5,5,4,5,5,4,23,17.0
1813,satisfied,Female,Loyal Customer,55,Business travel,Eco,708,4,3,3,3,1,1,3,5,5,4,5,5,5,3,0,0.0
1814,dissatisfied,Male,Loyal Customer,33,Personal Travel,Business,1857,2,5,2,4,3,2,3,3,4,2,5,4,4,3,51,76.0
1815,dissatisfied,Female,Loyal Customer,29,Business travel,Business,4356,1,1,1,1,1,1,1,1,4,3,3,3,4,1,0,12.0
1816,satisfied,Male,Loyal Customer,57,Business travel,Business,2463,4,4,4,4,2,5,5,2,2,2,2,4,2,4,0,0.0
1817,dissatisfied,Male,Loyal Customer,25,Business travel,Business,1894,4,4,4,4,4,4,4,4,1,5,3,3,4,4,11,4.0
1818,satisfied,Female,Loyal Customer,28,Personal Travel,Eco Plus,1414,2,2,2,2,1,4,1,5,5,5,5,5,5,3,0,0.0
1819,dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1630,3,5,5,3,5,5,5,5,4,3,5,4,5,5,50,52.0
1820,satisfied,Male,Loyal Customer,22,Business travel,Eco,2375,4,1,1,1,4,4,5,4,1,3,1,3,1,4,8,4.0
1821,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1714,2,5,2,4,3,2,3,3,1,1,3,1,1,3,0,0.0
1822,dissatisfied,Male,disloyal Customer,25,Business travel,Eco Plus,1963,2,0,2,5,4,2,4,4,1,4,3,5,3,4,0,0.0
1823,satisfied,Female,Loyal Customer,46,Business travel,Business,1541,1,1,1,1,3,5,4,4,4,4,4,4,4,4,20,17.0
1824,satisfied,Female,Loyal Customer,18,Business travel,Business,4976,1,1,1,1,4,4,4,4,5,4,4,5,1,4,0,0.0
1825,satisfied,Male,Loyal Customer,40,Personal Travel,Eco,3122,4,4,4,1,4,4,4,4,3,4,4,4,5,4,0,4.0
1826,dissatisfied,Female,disloyal Customer,37,Business travel,Eco,1582,4,1,4,4,1,4,1,1,1,2,3,2,3,1,4,0.0
1827,dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco Plus,2922,1,5,2,4,2,3,5,3,3,4,5,5,5,5,136,134.0
1828,satisfied,Male,Loyal Customer,33,Business travel,Business,3447,4,4,4,4,4,4,4,4,3,3,4,5,5,4,0,0.0
1829,dissatisfied,Female,Loyal Customer,50,Personal Travel,Eco,2496,1,5,1,3,1,5,5,3,4,4,4,5,4,5,162,149.0
1830,dissatisfied,Male,disloyal Customer,27,Business travel,Business,2951,4,4,4,4,5,4,5,5,4,5,4,3,4,5,7,1.0
1831,satisfied,Male,Loyal Customer,28,Personal Travel,Eco,1170,0,4,0,2,2,0,3,2,3,2,4,3,4,2,0,0.0
1832,dissatisfied,Female,Loyal Customer,30,Business travel,Eco,3055,1,5,5,5,1,1,1,1,2,1,2,1,4,1,60,55.0
1833,satisfied,Female,Loyal Customer,40,Business travel,Business,2385,2,2,2,2,4,4,5,5,5,5,5,3,5,3,0,0.0
1834,satisfied,Male,Loyal Customer,33,Business travel,Business,1238,3,3,3,3,4,5,3,4,1,4,3,1,4,4,0,0.0
1835,satisfied,Female,Loyal Customer,34,Business travel,Business,3986,4,4,4,4,2,4,1,5,5,5,5,4,5,3,0,0.0
1836,dissatisfied,Male,Loyal Customer,32,Business travel,Eco Plus,2001,3,4,4,4,3,3,3,3,4,1,3,1,4,3,0,0.0
1837,satisfied,Female,Loyal Customer,46,Business travel,Business,3083,3,3,3,3,4,5,4,4,4,4,4,3,4,4,0,0.0
1838,satisfied,Female,Loyal Customer,7,Personal Travel,Eco Plus,1699,4,4,4,4,2,1,1,4,4,4,4,3,4,4,18,35.0
1839,dissatisfied,Female,disloyal Customer,17,Business travel,Eco,1398,1,3,1,4,2,1,2,2,3,1,3,2,4,2,119,117.0
1840,dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,1803,2,5,2,2,2,2,2,2,4,3,5,5,4,2,0,0.0
1841,dissatisfied,Male,disloyal Customer,39,Business travel,Business,2836,3,3,3,5,5,3,5,5,5,2,2,2,5,5,0,0.0
1842,satisfied,Female,Loyal Customer,54,Business travel,Business,436,4,4,5,4,5,4,4,5,5,5,5,5,5,4,0,0.0
1843,dissatisfied,Female,Loyal Customer,17,Business travel,Eco Plus,1978,1,3,3,3,1,2,3,1,1,4,3,2,4,1,1,0.0
1844,satisfied,Male,Loyal Customer,49,Business travel,Eco,2240,5,2,2,2,5,5,5,5,5,1,2,1,2,5,16,3.0
1845,satisfied,Female,Loyal Customer,38,Business travel,Business,1922,0,0,0,1,3,5,5,1,1,2,2,4,1,5,0,0.0
1846,satisfied,Male,Loyal Customer,54,Business travel,Business,1099,5,5,1,5,5,4,5,4,4,4,4,5,4,4,0,0.0
1847,satisfied,Male,Loyal Customer,59,Business travel,Business,2384,5,5,5,5,2,1,4,5,5,5,3,4,5,3,2,3.0
1848,dissatisfied,Female,Loyal Customer,66,Personal Travel,Eco,306,4,2,4,2,3,2,2,3,3,4,3,4,3,3,0,0.0
1849,dissatisfied,Male,Loyal Customer,67,Business travel,Business,2909,4,5,5,5,4,4,3,2,2,2,4,4,2,3,20,14.0
1850,satisfied,Female,Loyal Customer,32,Business travel,Eco,2938,4,4,4,4,4,4,4,4,4,3,5,1,5,4,0,0.0
1851,satisfied,Female,Loyal Customer,48,Business travel,Business,86,1,1,1,1,5,4,5,4,4,4,4,3,4,4,0,0.0
